customer_id,signup_date,tenure_days,loyalty_tier,region,channel_pref,consent_email,consent_sms,baseline_buy_prob_daily,lifecycle
23615,2024-12-02,119,Silver,North,Push,1,1,0.012475810378321359,Warm
23616,2023-12-06,481,Gold,South,SMS,1,0,0.016863648699300432,Warm
23617,2023-06-22,648,Silver,South,Push,0,0,0.014505228733973445,Lapsed
23618,2024-09-10,202,Bronze,North,SMS,1,1,0.011464217626590143,Warm
23619,2023-04-16,715,Bronze,West,Email,0,0,0.013267518030394257,Warm
23620,2023-02-27,763,Gold,East,Email,1,1,0.022275839541553745,Lapsed
23621,2023-11-19,498,Bronze,North,Push,1,1,0.011308962794134719,Lapsed
23622,2022-11-14,868,Gold,South,Email,1,1,0.019095615459898154,Warm
23623,2023-02-14,776,Gold,East,Push,1,1,0.02115702737281043,Warm
23624,2024-01-21,435,Bronze,South,Email,0,0,0.009635927473913014,Lapsed
23625,2023-01-22,799,Gold,West,Email,1,1,0.021772575979098326,Warm
23626,2022-12-11,841,Bronze,East,Email,1,1,0.008634473864760748,Warm
23627,2024-11-27,124,Bronze,North,Email,1,1,0.008440322240743278,Lapsed
23628,2022-10-15,898,Silver,East,Email,1,1,0.01771080515837764,Lapsed
23629,2025-02-25,34,Gold,East,SMS,1,0,0.012556282889294326,New
23630,2024-01-04,452,Bronze,South,Email,0,1,0.010424904792306507,Warm
23631,2022-12-06,846,Bronze,West,SMS,1,0,0.015973327157214497,Warm
23632,2023-06-10,660,Silver,North,Email,1,0,0.014894295531150181,Warm
23633,2024-07-12,262,Silver,South,Email,1,1,0.011811304160867592,Active
23634,2023-08-19,590,Silver,West,Email,1,0,0.011991585870490165,Warm
23635,2024-08-27,216,Bronze,North,Email,1,1,0.01018509619194818,Warm
23636,2024-08-07,236,Bronze,North,Email,1,1,0.010866534568716413,Warm
23637,2022-12-29,823,Silver,North,Email,1,0,0.01732408843325705,Warm
23638,2025-01-20,70,Bronze,East,Email,0,0,0.01112409903570593,New
23639,2022-11-15,867,Gold,South,SMS,1,0,0.02033808398662115,Lapsed
23640,2024-02-01,424,Bronze,West,Email,1,1,0.010777314277830418,Lapsed
23641,2025-01-04,86,Silver,East,Push,1,1,0.012154560346218653,New
23642,2023-04-17,714,Gold,East,Email,1,1,0.019297761783965556,Warm
23643,2025-01-19,71,Silver,West,SMS,1,1,0.011928844971594455,New
23644,2024-05-23,312,Silver,West,Email,1,0,0.019231984946769646,Lapsed
23645,2024-08-04,239,Bronze,North,SMS,1,1,0.013682591379675903,Warm
23646,2023-04-19,712,Bronze,West,SMS,1,0,0.01480514073189955,Lapsed
23647,2024-03-21,375,Silver,South,Email,0,1,0.014042361742528098,Warm
23648,2023-08-10,599,Gold,West,Email,0,1,0.01891951402744171,Warm
23649,2024-12-29,92,Silver,East,Push,1,1,0.010021618474015967,Lapsed
23650,2023-07-05,635,Bronze,North,Email,1,0,0.01648654922882356,Lapsed
23651,2023-06-22,648,Bronze,East,Email,1,1,0.010936904594512548,Lapsed
23652,2024-06-26,278,Gold,East,SMS,1,1,0.019355564769120516,Warm
23653,2023-01-25,796,Silver,West,Email,1,1,0.013959742002913727,Lapsed
23654,2024-01-18,438,Bronze,South,SMS,1,1,0.011144653895610852,Warm
23655,2023-07-30,610,Silver,East,Email,1,1,0.016651435868916323,Warm
23656,2024-09-24,188,Bronze,East,Email,1,0,0.007449797198931225,Warm
23657,2022-12-11,841,Bronze,East,Email,1,0,0.00885776187682865,Lapsed
23658,2024-07-30,244,Gold,South,Email,1,1,0.014282918548479379,Lapsed
23659,2023-09-04,574,Silver,South,Email,1,0,0.016483262376902296,Lapsed
23660,2024-12-13,108,Bronze,West,SMS,1,0,0.011059889416692859,Warm
23661,2025-01-22,68,Gold,East,Email,1,0,0.012515043982346064,New
23662,2024-11-11,140,Platinum,East,Push,1,1,0.01571808414049206,Lapsed
23663,2022-12-02,850,Gold,West,Email,1,1,0.018658467909279528,Lapsed
23664,2024-08-30,213,Silver,East,Email,1,0,0.014518597764678984,Warm
23665,2023-01-26,795,Platinum,East,Email,1,0,0.022368288303738347,Lapsed
23666,2023-10-14,534,Bronze,West,Email,1,0,0.008573871151927523,Lapsed
23667,2024-12-14,107,Gold,South,Email,1,1,0.013147499524596347,Warm
23668,2024-02-12,413,Bronze,South,Email,1,1,0.008626930013051995,Lapsed
23669,2024-01-10,446,Bronze,West,SMS,1,0,0.01386761315571065,Lapsed
23670,2024-07-12,262,Bronze,East,SMS,1,0,0.010962209456213522,Lapsed
23671,2023-09-23,555,Bronze,South,Email,1,0,0.011303542566737351,Lapsed
23672,2023-02-11,779,Silver,North,Email,1,1,0.01901986386746942,Lapsed
23673,2023-01-23,798,Gold,North,Email,1,1,0.021675067806715905,Warm
23674,2023-12-01,486,Bronze,West,Email,1,1,0.010851967875922412,Lapsed
23675,2023-01-14,807,Gold,West,Email,1,0,0.019002743632646067,Lapsed
23676,2022-12-19,833,Silver,West,SMS,1,0,0.014993124146427454,Warm
23677,2024-12-15,106,Bronze,West,Push,1,0,0.005203921444353575,Lapsed
23678,2023-08-27,582,Silver,West,Email,1,1,0.01837595823332516,Warm
23679,2023-04-29,702,Bronze,South,Push,1,0,0.009470104948006442,Warm
23680,2025-02-16,43,Bronze,North,Email,1,1,0.00482001789127336,New
23681,2023-09-24,554,Silver,East,Email,1,0,0.017478146490909396,Lapsed
23682,2022-12-28,824,Gold,West,Email,1,0,0.020431881177561628,Warm
23683,2024-07-11,263,Bronze,South,SMS,1,0,0.005135427775450896,Warm
23684,2023-02-15,775,Bronze,West,SMS,1,1,0.008752461493649884,Warm
23685,2022-12-10,842,Silver,West,Push,0,1,0.013216247003308873,Warm
23686,2023-08-27,582,Silver,North,Email,1,1,0.012955683869999516,Lapsed
23687,2023-09-01,577,Gold,South,Email,1,0,0.018469357298070782,Lapsed
23688,2023-11-22,495,Silver,South,SMS,1,0,0.016253504303243134,Lapsed
23689,2024-03-11,385,Gold,South,SMS,1,1,0.01792333887415809,Warm
23690,2024-02-01,424,Silver,North,Push,1,0,0.01155750710502632,Lapsed
23691,2023-12-03,484,Bronze,South,SMS,1,1,0.009349979460705827,Lapsed
23692,2024-01-07,449,Silver,East,Email,1,1,0.01559101408164528,Active
23693,2023-03-14,748,Bronze,East,Email,1,0,0.010905632874101604,Lapsed
23694,2023-05-02,699,Silver,West,Email,1,1,0.016533142523929484,Warm
23695,2024-05-03,332,Bronze,East,Push,0,0,0.010153372636677907,Warm
23696,2023-12-11,476,Bronze,East,Email,1,1,0.00895719086155469,Warm
23697,2024-08-26,217,Gold,South,Email,0,1,0.012684073957778135,Warm
23698,2024-09-29,183,Gold,North,SMS,0,1,0.015910067958433128,Lapsed
23699,2024-04-15,350,Bronze,East,Email,1,0,0.008706831754633201,Warm
23700,2025-01-10,80,Silver,West,Email,1,1,0.011172750956289251,New
23701,2023-02-17,773,Platinum,South,SMS,1,1,0.024428808592288537,Lapsed
23702,2024-11-12,139,Bronze,West,Push,1,1,0.01062215067986796,Lapsed
23703,2024-05-21,314,Silver,East,SMS,1,1,0.010707372713105479,Lapsed
23704,2024-07-26,248,Bronze,South,Email,1,1,0.007740757856782044,Lapsed
23705,2024-09-03,209,Gold,South,Email,0,1,0.012896264101376887,Lapsed
23706,2024-04-16,349,Bronze,East,Push,1,0,0.0113079313967432,Lapsed
23707,2023-06-15,655,Gold,East,Email,1,0,0.02091215990287329,Warm
23708,2023-01-15,806,Bronze,North,Email,1,0,0.014610528620453997,Active
23709,2024-09-18,194,Bronze,East,Push,1,0,0.00768598472690743,Lapsed
23710,2024-08-05,238,Gold,North,Email,1,1,0.016323985516623604,Lapsed
23711,2024-01-18,438,Bronze,East,Email,0,1,0.009948292032329872,Lapsed
23712,2024-05-27,308,Gold,West,Email,1,0,0.01866655399514717,Lapsed
23713,2023-04-06,725,Bronze,North,Email,1,0,0.012699057246093435,Lapsed
23714,2024-08-19,224,Silver,South,Email,1,1,0.00928348724740467,Warm
23715,2024-03-16,380,Silver,West,Email,1,1,0.010739494732615904,Warm
23716,2023-11-13,504,Bronze,South,Push,1,1,0.010322149441643166,Lapsed
23717,2024-04-04,361,Silver,South,Email,1,0,0.01075184702349569,Lapsed
23718,2023-09-12,566,Silver,East,Email,1,1,0.014575347395164895,Lapsed
23719,2023-04-06,725,Silver,West,SMS,0,0,0.016453678699139305,Warm
23720,2023-11-25,492,Silver,West,Email,1,0,0.013110471198415113,Active
23721,2024-01-29,427,Bronze,South,Push,1,0,0.008039802727678201,Lapsed
23722,2022-11-24,858,Bronze,West,Email,1,1,0.011230758975166628,Lapsed
23723,2022-10-29,884,Bronze,North,SMS,1,1,0.01681826829279123,Lapsed
23724,2022-10-18,895,Gold,North,Email,1,1,0.02003317583754739,Warm
23725,2025-02-15,44,Bronze,East,Email,1,0,0.008639869641253304,New
23726,2023-03-04,758,Bronze,West,Email,1,1,0.008733501765873685,Lapsed
23727,2023-01-10,811,Bronze,North,Push,0,0,0.014756228266547489,Lapsed
23728,2023-04-01,730,Silver,South,Email,0,1,0.01420284998373972,Warm
23729,2023-05-19,682,Silver,North,Push,1,1,0.016253252729103513,Active
23730,2024-04-17,348,Bronze,South,Email,1,1,0.008152912112325222,Warm
23731,2023-06-09,661,Gold,East,Email,1,1,0.01946224538770104,Lapsed
23732,2023-10-14,534,Gold,East,SMS,1,1,0.02354542404323686,Lapsed
23733,2023-03-09,753,Gold,North,SMS,1,0,0.01975442714970215,Lapsed
23734,2024-04-30,335,Silver,South,Email,1,0,0.012069986665119986,Warm
23735,2023-05-25,676,Bronze,East,Email,1,0,0.011596319692079846,Lapsed
23736,2023-04-19,712,Bronze,North,SMS,1,0,0.011940454532466066,Lapsed
23737,2023-03-07,755,Bronze,North,Email,1,0,0.011471746419122216,Lapsed
23738,2024-10-03,179,Silver,South,Email,0,0,0.010890044370616695,Warm
23739,2023-02-09,781,Bronze,East,Push,0,0,0.013567951185102848,Lapsed
23740,2024-08-25,218,Silver,West,Email,1,1,0.013771862076447015,Lapsed
23741,2022-12-07,845,Silver,North,Push,1,0,0.01519668725611588,Lapsed
23742,2025-01-27,63,Silver,South,Email,1,1,0.010207904469493793,New
23743,2024-08-19,224,Bronze,West,Email,1,1,0.010735013550553002,Warm
23744,2023-09-19,559,Gold,East,Email,1,0,0.02033062139931886,Warm
23745,2023-11-15,502,Bronze,East,Email,1,1,0.008345755898326476,Warm
23746,2023-07-11,629,Silver,North,SMS,1,1,0.018859371513340863,Lapsed
23747,2024-03-15,381,Gold,South,Push,1,1,0.0144127306427737,Warm
23748,2025-02-27,32,Bronze,West,Email,1,1,0.011621571014879645,New
23749,2023-09-11,567,Gold,East,Email,1,0,0.01995895886219292,Lapsed
23750,2023-12-13,474,Gold,West,Email,0,0,0.023414781703514888,Active
23751,2023-12-15,472,Platinum,East,Email,1,1,0.021925741239174238,Lapsed
23752,2024-04-08,357,Bronze,South,Email,1,0,0.011019240591005593,Lapsed
23753,2023-01-17,804,Bronze,South,SMS,1,0,0.008143774138674778,Warm
23754,2023-04-12,719,Bronze,West,Push,1,1,0.011958782150632289,Lapsed
23755,2024-09-25,187,Gold,South,Email,1,1,0.012773200749413913,Warm
23756,2025-01-27,63,Bronze,South,Push,0,0,0.007969798159978433,New
23757,2024-09-25,187,Bronze,East,SMS,1,1,0.012606080364528253,Lapsed
23758,2025-01-18,72,Platinum,West,Email,1,0,0.018030715256149316,New
23759,2023-06-23,647,Bronze,South,SMS,1,1,0.012019720133723745,Lapsed
23760,2023-09-09,569,Bronze,North,Email,1,1,0.011876514589963605,Lapsed
23761,2024-01-24,432,Silver,East,Email,0,1,0.01278126543586592,Warm
23762,2023-10-04,544,Bronze,South,Email,1,1,0.015169702921294288,Warm
23763,2023-03-29,733,Silver,East,Email,1,1,0.012006518320599244,Lapsed
23764,2023-03-09,753,Bronze,West,Email,1,1,0.014348329371257199,Warm
23765,2024-02-17,408,Silver,South,SMS,1,0,0.01469248685392913,Lapsed
23766,2023-10-03,545,Bronze,South,SMS,1,1,0.010020720965200337,Lapsed
23767,2023-10-17,531,Silver,West,SMS,1,0,0.017156351365620114,Lapsed
23768,2022-11-27,855,Bronze,East,Email,0,1,0.011896500013801117,Lapsed
23769,2023-05-09,692,Bronze,South,Email,1,0,0.01103473348362313,Lapsed
23770,2024-06-01,303,Platinum,South,Push,1,1,0.018149724431581422,Lapsed
23771,2023-01-20,801,Gold,East,Email,1,1,0.01743982441857399,Lapsed
23772,2024-03-20,376,Silver,South,Email,0,0,0.011210070391055283,Lapsed
23773,2023-05-12,689,Gold,West,SMS,1,0,0.02181308105935185,Lapsed
23774,2022-11-02,880,Bronze,North,Email,0,0,0.011079172285542074,Warm
23775,2023-03-29,733,Silver,North,Push,1,1,0.016876910482106,Warm
23776,2024-11-28,123,Gold,North,Email,1,1,0.013041974406187335,Lapsed
23777,2024-09-04,208,Silver,West,Email,1,0,0.010275289264994618,Active
23778,2023-04-09,722,Bronze,North,Email,1,1,0.01075743127124643,Warm
23779,2024-11-14,137,Gold,East,Email,1,1,0.018569539758451083,Lapsed
23780,2025-02-19,40,Bronze,West,Email,1,1,0.006605035311640355,New
23781,2024-07-20,254,Bronze,North,Email,1,1,0.007715678756716533,Lapsed
23782,2024-01-03,453,Silver,West,Push,0,1,0.017909871373990166,Lapsed
23783,2024-11-10,141,Bronze,East,Email,1,1,0.012047098635368625,Warm
23784,2024-10-19,163,Bronze,North,SMS,1,1,0.00584931465316019,Lapsed
23785,2024-05-11,324,Bronze,West,Email,1,1,0.008344448715735215,Lapsed
23786,2023-09-27,551,Bronze,West,Email,1,1,0.015806395314481306,Lapsed
23787,2023-11-14,503,Silver,North,Email,0,1,0.01587172194789271,Warm
23788,2023-04-07,724,Silver,West,SMS,1,0,0.01686918693610786,Warm
23789,2022-10-30,883,Silver,East,Email,1,0,0.01504116596666924,Lapsed
23790,2025-02-01,58,Silver,West,Email,1,0,0.011525796263837191,New
23791,2023-07-12,628,Bronze,East,SMS,0,0,0.011115082014765366,Lapsed
23792,2024-10-10,172,Bronze,West,SMS,1,1,0.007997408274296607,Warm
23793,2024-04-22,343,Platinum,West,Email,1,1,0.019497539683230862,Warm
23794,2024-05-07,328,Bronze,West,Push,1,1,0.010171881670229262,Warm
23795,2023-07-01,639,Bronze,North,Email,0,0,0.011899120891259406,Lapsed
23796,2024-07-22,252,Platinum,East,Email,1,0,0.020898961549343665,Lapsed
23797,2023-01-13,808,Bronze,West,SMS,0,0,0.011155196568348208,Lapsed
23798,2024-04-02,363,Silver,West,SMS,1,0,0.012344909091026894,Warm
23799,2023-03-23,739,Bronze,West,Email,1,0,0.00984503417002253,Lapsed
23800,2022-11-24,858,Silver,South,Email,0,0,0.014099206738340435,Warm
23801,2023-12-13,474,Bronze,West,Email,1,1,0.00816415719957021,Lapsed
23802,2024-12-03,118,Silver,North,SMS,1,1,0.012994386726604168,Lapsed
23803,2023-06-30,640,Silver,West,Email,1,0,0.016759623420213445,Warm
23804,2024-02-27,398,Silver,South,Email,1,0,0.01745610819984724,Lapsed
23805,2024-05-11,324,Bronze,West,Email,1,1,0.007158203818546507,Lapsed
23806,2024-01-29,427,Bronze,East,Email,0,0,0.00992204429179806,Warm
23807,2024-06-14,290,Gold,South,Email,1,1,0.014670155182007186,Lapsed
23808,2024-07-01,273,Gold,West,Email,1,1,0.01929019694027264,Lapsed
23809,2022-10-23,890,Bronze,South,Email,0,1,0.012450309243581816,Active
23810,2024-07-02,272,Bronze,South,Push,1,1,0.00933249893405569,Active
23811,2024-01-27,429,Silver,West,Email,1,0,0.015468008573526513,Lapsed
23812,2023-06-19,651,Gold,North,Email,1,0,0.023674024226241982,Lapsed
23813,2024-08-21,222,Gold,South,SMS,1,1,0.014713508394517752,Warm
23814,2023-09-11,567,Silver,West,SMS,1,1,0.016920619426364227,Warm
23815,2023-01-12,809,Bronze,West,Email,1,0,0.012651254148266936,Active
23816,2023-03-25,737,Silver,North,Push,1,0,0.014555553180679765,Lapsed
23817,2025-02-05,54,Gold,South,Email,1,0,0.01116573346506343,New
23818,2024-03-14,382,Bronze,South,Email,0,1,0.008388311864298755,Lapsed
23819,2025-03-01,30,Silver,West,SMS,1,1,0.012838726820174146,New
23820,2023-09-21,557,Bronze,East,Email,1,0,0.012718938740639979,Warm
23821,2024-05-23,312,Bronze,South,Push,1,1,0.01190912643396163,Lapsed
23822,2023-01-14,807,Gold,West,Push,1,0,0.019273228178851708,Lapsed
23823,2024-09-30,182,Bronze,East,Email,0,1,0.011919875404045486,Lapsed
23824,2023-02-20,770,Silver,East,SMS,1,1,0.013699588276116755,Active
23825,2024-05-08,327,Bronze,East,Email,1,1,0.006641300341256911,Lapsed
23826,2022-12-22,830,Bronze,South,SMS,0,1,0.005836617553285011,Lapsed
23827,2024-09-09,203,Silver,North,SMS,1,0,0.011937029523344786,Lapsed
23828,2024-07-10,264,Bronze,East,Push,1,0,0.009015038905720203,Lapsed
23829,2024-04-30,335,Silver,South,Email,1,1,0.011337111358807132,Warm
23830,2022-10-26,887,Bronze,South,Email,1,1,0.006542816168242017,Warm
23831,2023-06-02,668,Silver,West,Push,1,0,0.01742966316478843,Lapsed
23832,2023-03-22,740,Platinum,East,SMS,1,0,0.023685131378112286,Warm
23833,2023-11-06,511,Bronze,West,Email,1,0,0.012678936515458712,Warm
23834,2023-04-10,721,Bronze,West,Email,1,1,0.014306697895185709,Warm
23835,2023-09-03,575,Gold,South,Push,1,0,0.015644435455853145,Lapsed
23836,2023-07-30,610,Bronze,East,SMS,1,1,0.013243877462145774,Lapsed
23837,2023-03-04,758,Bronze,East,SMS,1,1,0.012033070202992461,Warm
23838,2022-10-28,885,Gold,North,Email,1,1,0.02331420977594941,Warm
23839,2023-10-18,530,Bronze,East,Email,1,1,0.013824445706317702,Lapsed
23840,2024-02-11,414,Silver,South,Push,1,1,0.013372965111565991,Lapsed
23841,2023-08-11,598,Bronze,North,SMS,1,1,0.01816081718254092,Lapsed
23842,2023-05-26,675,Silver,West,Email,1,1,0.018314968869220145,Lapsed
23843,2022-10-25,888,Silver,South,Email,1,1,0.013943648205695741,Lapsed
23844,2023-07-03,637,Silver,South,Email,1,1,0.013138776412904684,Lapsed
23845,2022-11-22,860,Silver,East,Email,1,1,0.012935339065639415,Lapsed
23846,2023-06-04,666,Bronze,South,Email,1,0,0.009680135182773794,Warm
23847,2022-11-25,857,Bronze,West,Email,1,0,0.012226131878218003,Lapsed
23848,2023-05-18,683,Gold,North,Push,1,1,0.020532728136482815,Lapsed
23849,2023-01-22,799,Gold,West,Push,1,1,0.02287109602040484,Warm
23850,2024-09-17,195,Silver,North,Email,1,0,0.0150735684710522,Warm
23851,2022-10-20,893,Silver,North,Email,1,1,0.01740925479405297,Warm
23852,2024-05-02,333,Silver,North,Email,1,1,0.013759035498444426,Lapsed
23853,2023-04-08,723,Silver,South,Email,1,0,0.017273990167606286,Lapsed
23854,2024-03-25,371,Silver,West,SMS,1,0,0.014442445362851329,Warm
23855,2024-01-28,428,Bronze,North,Email,1,1,0.015352811823329395,Lapsed
23856,2023-05-21,680,Bronze,East,SMS,1,0,0.007869190763438887,Lapsed
23857,2023-11-17,500,Bronze,South,Email,0,0,0.01121654591024469,Lapsed
23858,2023-06-17,653,Bronze,North,SMS,1,0,0.013023929326108498,Lapsed
23859,2024-12-23,98,Silver,South,Push,1,0,0.01398487659335848,Active
23860,2023-03-07,755,Bronze,West,Email,1,0,0.011106630592355716,Lapsed
23861,2024-03-11,385,Silver,East,Push,1,1,0.015699054851912163,Warm
23862,2023-04-15,716,Platinum,South,SMS,0,0,0.018013047814726603,Lapsed
23863,2024-06-26,278,Gold,North,Email,1,1,0.017549148845329567,Warm
23864,2023-09-30,548,Gold,East,Email,1,1,0.021834209114512698,Active
23865,2023-10-07,541,Gold,North,Email,1,1,0.022228083880870213,Warm
23866,2024-10-31,151,Bronze,North,SMS,1,0,0.008334020070583589,Lapsed
23867,2024-01-14,442,Silver,North,Email,1,1,0.01348633189812331,Lapsed
23868,2023-08-27,582,Silver,North,Email,1,1,0.01609468899532245,Lapsed
23869,2023-03-05,757,Platinum,West,Email,1,1,0.024194459089391822,Lapsed
23870,2023-01-20,801,Silver,South,Push,1,0,0.014714747903205901,Lapsed
23871,2024-04-01,364,Bronze,North,Push,1,1,0.014862793349036573,Warm
23872,2023-08-20,589,Gold,East,SMS,1,1,0.01864659562150566,Active
23873,2024-10-01,181,Silver,South,Email,1,1,0.013484020497532712,Warm
23874,2023-01-12,809,Bronze,East,Email,1,1,0.01234804196668484,Lapsed
23875,2023-02-05,785,Silver,East,Email,1,1,0.014673376050016314,Warm
23876,2022-10-14,899,Silver,North,Email,1,1,0.01775646307634214,Lapsed
23877,2024-01-03,453,Silver,East,Push,1,0,0.018077473443660657,Lapsed
23878,2024-04-23,342,Gold,South,SMS,1,1,0.014122247250634233,Warm
23879,2023-05-12,689,Silver,West,Email,1,0,0.020338028055919683,Warm
23880,2023-06-11,659,Gold,East,Push,0,1,0.02414408065845163,Lapsed
23881,2024-08-29,214,Bronze,South,SMS,1,1,0.010682984141264219,Lapsed
23882,2023-11-18,499,Bronze,South,SMS,1,0,0.010223550365609442,Lapsed
23883,2023-08-19,590,Bronze,East,SMS,1,0,0.010149080481296011,Warm
23884,2024-01-31,425,Silver,South,Push,1,0,0.01884008659034275,Lapsed
23885,2024-04-13,352,Gold,East,Push,1,1,0.020007661828532718,Lapsed
23886,2024-08-05,238,Silver,West,Push,1,1,0.015305446714740127,Lapsed
23887,2024-03-08,388,Bronze,South,Push,1,1,0.014374194587762318,Lapsed
23888,2024-07-31,243,Silver,South,Email,1,0,0.015216392540718824,Lapsed
23889,2024-06-13,291,Platinum,South,Push,1,1,0.01852672442792192,Warm
23890,2024-09-22,190,Bronze,North,Email,1,0,0.007713510224249492,Warm
23891,2024-04-08,357,Bronze,South,Email,0,1,0.008192607713800823,Lapsed
23892,2023-08-30,579,Silver,West,Email,1,1,0.01546250001778287,Lapsed
23893,2024-04-07,358,Silver,North,Email,0,1,0.012213489828011223,Lapsed
23894,2024-10-29,153,Bronze,North,Email,0,0,0.009349308678027548,Lapsed
23895,2023-04-05,726,Bronze,North,Email,1,1,0.009140864969945948,Active
23896,2024-02-20,405,Silver,East,Email,1,0,0.017220490111593875,Warm
23897,2023-10-11,537,Bronze,West,Email,1,1,0.015111161029692552,Lapsed
23898,2023-12-02,485,Bronze,East,Email,1,1,0.012539034392001425,Lapsed
23899,2023-12-17,470,Bronze,East,Email,1,0,0.012396764209020287,Warm
23900,2024-02-14,411,Bronze,West,Email,1,1,0.012809053830240934,Lapsed
23901,2023-05-14,687,Bronze,West,Email,1,1,0.00978882291523287,Warm
23902,2023-02-17,773,Silver,South,SMS,1,0,0.013111308781335576,Warm
23903,2023-01-05,816,Bronze,East,Email,1,1,0.01239348336204535,Warm
23904,2024-02-10,415,Silver,East,SMS,1,0,0.010449789954143567,Warm
